Left_Elbow,Right_Elbow,Right_Knee,Left_Knee,Right_Shoulder,Left_Shoulder,Left_Hip,Right_Hip,label
172.17220022198276,175.43049636169417,71.40465784563999,138.44029724771204,177.628010790926,183.1276860176129,85.14050845361375,124.23838997005848,4.0
163.78345071590198,174.7340089664228,65.86027981217966,141.33637955560044,72.26503867568533,183.0114664936794,86.67097222326359,88.29356128796479,4.0
193.8817453276628,194.488025483122,92.53942732517233,110.06960120196582,0.4513983729359683,8.846128699120465,94.24125401232584,156.52475078219416,4.0
155.38040115271374,170.93690951081845,78.48282398411962,111.50337642183032,58.90322680133758,171.64497714612534,108.65597010155705,113.9609294559226,4.0
162.80878555088927,180.3797645909487,90.53064509431267,156.76712134909852,167.35067697655623,171.49342221834524,99.99416110532948,110.80446316326892,4.0
148.60738981426098,151.9041095469423,55.38312519716896,142.0147457811113,171.12777782259604,180.26154165245367,71.26588758766151,123.97798527860245,4.0
163.7811576929259,168.0076651421386,80.26410968708798,138.9296289256874,195.5694444565613,195.8880587458623,84.57362771250486,124.60161557155448,4.0
201.88148535550485,204.0564664624581,66.09212269950984,140.7610536438358,144.86477449689284,147.81915078993893,73.38909954800555,235.47114255257364,4.0
197.5939434454424,198.8127916446826,69.10023919957332,141.3536858543814,163.91425462618471,171.50932264706378,80.86167931553523,232.647104881141,4.0
145.7191780667035,159.32494859429093,78.92078642162326,133.37430197726505,191.4353164513575,201.7754062572809,85.7568066165578,133.50898489044206,4.0
197.95614072876825,198.8849979346685,56.36346678539976,135.55193383170723,179.09310693700786,185.7845706330888,107.83530128631732,244.60942693904897,4.0
202.51473063538583,208.2071958093603,66.62929193272105,144.48615409687153,167.27731556358822,178.1333562951487,77.8776805675403,239.5148144357429,4.0
137.0306276187266,200.3178350827243,67.79539052529898,240.1253653216716,197.32422203357152,202.56561065839344,113.91556155607172,239.9127371976309,4.0
195.1113977930836,195.9844361809533,70.18979940865567,216.98027719639776,169.4604549117766,177.64876497905482,88.43340390113752,242.6293222081444,4.0
161.02100104291966,164.58938477551985,86.18301972238922,101.2918989996167,181.9327999819997,187.7333785976577,101.26334633994998,154.6685605476863,4.0
140.1763364001564,208.8775180087565,70.24653895751868,123.44912523940856,199.7122416262806,205.36459949409348,104.1428027255014,244.107917395419,4.0
137.10730959304473,145.49896695528844,61.47261418282045,105.72609330784248,155.4488203493982,163.366115797565,75.20995537614343,132.68149607942698,4.0
